Churn,Tenure,Techie,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure
0,68.15887,1,13.61762,14,2,2
1,56.95876,0,13.25194,13,1,1
0,62.77848,0,13.90534,10,2,1
0,64.54916,0,14.55919,12,1,0
0,55.42423,0,9.467759,6,1,1
0,64.61204,0,7.705812,12,3,0
0,67.15389,1,9.850163,9,0,1
0,56.42112,0,10.47985,13,0,0
0,64.16811,1,15.61183,14,1,0
0,67.49275,0,6.53143,17,0,0
0,67.99357,0,14.46492,14,1,0
0,61.72696,1,5.290061,7,2,0
0,50.36108,1,9.034088,6,1,0
0,49.04885,0,14.00738,11,3,1
1,63.41331,0,10.79896,15,1,0
0,57.54902,0,11.25565,8,0,0
0,50.22175,1,9.283484,16,0,0
0,53.66326,0,8.590039,15,0,0
0,40.35081,0,12.91232,12,0,0
0,67.73428,1,10.12157,18,2,2
0,55.76068,1,15.49091,10,0,1
0,68.24302,1,12.36929,12,2,0
0,56.736,0,9.8446,11,0,0
0,43.51717,0,13.62609,13,1,0
0,58.6209,1,11.09976,17,0,1
0,56.86301,1,8.06448,12,1,0
0,62.6686,0,13.44364,7,3,1
0,58.26304,0,11.8484,11,2,0
0,64.7292,0,2.478941,12,0,0
0,49.28233,0,5.741968,15,3,0
0,60.15262,0,9.278338,10,0,0
0,47.34761,0,6.167016,10,1,0
0,63.66258,0,6.300198,8,1,2
0,58.41511,0,13.47145,10,1,0
0,71.01166,0,15.10392,11,1,0
0,64.37976,0,11.37166,12,0,0
0,65.48954,0,11.97729,12,1,0
1,59.16267,0,10.46838,17,0,0
0,66.95572,0,11.98659,12,1,0
0,57.50554,0,7.594244,12,2,0
0,49.40477,0,9.720852,10,0,0
0,59.97525,1,16.98002,12,1,0
0,55.40938,0,7.626965,13,1,0
0,56.84855,0,9.339435,14,2,1
0,67.89181,0,8.696232,11,2,0
0,44.75964,0,6.900377,11,0,0
0,65.79896,0,8.583757,14,0,1
1,50.07284,0,5.077546,9,0,1
0,59.81234,0,9.718876,16,0,0
0,57.1124,0,11.66849,11,0,0
0,63.99841,0,12.12235,10,2,0
0,60.16638,0,11.02239,10,1,0
0,68.96601,0,9.735735,10,1,0
0,55.66796,0,10.31317,11,2,2
0,60.78156,0,12.17226,10,1,0
0,56.56567,0,8.98383,7,0,0
1,62.36767,1,9.137722,11,1,0
0,55.28091,0,11.38655,14,2,0
0,64.10363,0,5.214198,15,3,1
0,61.53705,0,10.22828,12,0,1
0,68.33092,0,9.439823,15,0,0
0,68.87727,0,12.48501,12,0,0
0,67.20609,1,3.788229,15,2,0
0,56.53318,0,10.043,14,2,1
0,63.67919,0,10.87256,11,3,0
0,71.65389,1,6.897334,13,0,0
0,44.55455,0,7.132554,9,0,0
0,47.98288,0,11.0201,12,0,0
0,56.37649,0,6.752764,15,1,0
0,66.98487,0,6.408361,9,0,0
0,50.56974,1,8.819698,15,1,1
0,65.9038,0,11.27068,10,0,1
0,60.36546,0,7.852913,20,0,0
0,51.34296,0,7.334084,10,1,1
0,62.83833,0,11.93019,8,0,1
0,56.01033,0,10.10174,9,0,0
0,70.67111,1,7.883046,12,1,0
0,70.98518,0,13.1963,14,0,0
0,62.54758,0,5.76336,11,1,0
0,70.80297,0,10.78801,10,2,1
0,58.79896,0,14.35567,10,1,1
0,62.58644,1,9.94047,10,2,0
0,68.14401,1,8.351139,13,1,0
0,67.85251,0,11.01585,5,1,2
0,61.20259,0,11.59313,4,1,0
0,62.39033,0,8.171958,8,1,0
0,66.57674,0,8.634494,7,2,0
0,56.97688,0,14.78012,10,1,0
0,65.1302,0,10.40664,11,0,0
0,63.08784,0,7.329087,11,0,0
0,68.6808,0,8.680968,11,1,0
0,62.43544,0,12.51371,10,1,0
0,44.16108,0,13.7907,13,3,0
0,45.82823,0,9.499777,15,0,0
0,65.38502,0,6.93877,12,2,0
0,47.67411,0,8.250739,14,2,1
0,69.80788,0,12.37749,16,1,0
0,56.73689,0,6.536395,16,2,0
0,51.63534,1,11.68326,9,2,0
0,70.16722,0,10.21293,14,1,0
0,65.68601,0,7.924814,10,1,0
0,50.24709,0,12.06772,15,0,2
0,63.97947,0,7.784659,12,0,1
0,71.25102,0,6.20201,15,1,0
0,71.56158,0,10.34133,9,0,0
0,54.03406,0,14.17634,13,0,1
0,56.7422,0,10.06866,12,0,0
0,62.47951,0,10.72776,14,0,0
0,60.20609,0,12.85453,13,1,0
0,46.00587,1,8.939435,12,2,0
0,62.8196,0,10.06248,8,1,0
0,55.17028,0,2.304655,13,0,0
0,51.06149,1,12.12014,16,3,0
1,57.59524,0,6.970213,9,0,1
0,57.87341,0,8.868794,8,0,0
1,60.43351,0,6.221255,12,1,0
0,70.37667,0,4.900186,13,1,0
1,42.94126,0,10.34686,15,1,0
0,67.13541,0,16.06426,12,3,0
0,66.86003,0,10.50405,9,1,0
0,65.33266,0,7.434418,17,0,1
0,53.5771,0,9.609746,11,0,0
0,45.16619,0,9.054841,15,0,0
0,66.81556,0,14.95145,9,3,0
0,63.18349,0,10.74715,11,1,1
0,63.78741,1,10.08115,11,2,2
1,55.20546,0,6.094281,10,0,0
0,65.69406,0,12.16532,10,2,1
0,46.1155,0,10.60962,11,0,0
0,62.50904,0,5.757065,9,1,0
0,55.66379,0,13.3668,10,3,0
0,67.09465,0,5.984456,18,0,1
0,49.35209,0,10.20965,18,1,0
0,63.32675,1,12.25637,10,0,0
0,71.61196,0,10.11757,11,2,0
0,48.82198,0,9.117518,15,1,1
0,66.85047,0,16.84798,11,0,0
0,57.78133,0,6.491881,9,1,0
0,48.16091,0,7.498323,12,1,0
0,61.93975,0,13.58853,17,1,2
0,52.40318,1,12.70019,12,1,1
0,50.47035,0,10.55385,11,0,0
0,64.49909,0,9.330945,9,1,0
0,56.12428,0,10.68312,12,1,0
0,51.98679,0,10.94596,8,1,0
0,51.4203,0,4.192635,10,0,0
0,57.04917,0,10.33083,16,0,0
0,71.44432,0,9.037386,14,1,1
0,66.2885,0,12.35108,8,0,0
0,50.62647,0,10.08506,11,0,1
0,69.15975,1,10.20337,12,0,1
0,64.34541,0,12.49001,8,0,0
0,67.93831,0,8.421281,12,0,0
0,47.56406,0,9.817537,7,0,0
0,55.70975,0,9.231955,10,1,0
0,56.64842,0,8.654489,18,3,1
0,63.52047,0,11.6124,17,0,0
0,66.88132,0,10.99992,13,1,0
0,51.95172,0,6.556398,10,2,0
0,63.73429,0,10.15084,8,1,0
0,59.55192,0,11.74732,16,0,0
0,66.97309,1,3.835601,8,2,0
0,54.67507,0,9.528274,18,2,0
0,49.64838,0,9.948212,12,1,0
0,49.21371,1,13.4341,10,0,1
0,68.59602,0,7.812935,14,2,1
0,51.42362,0,6.515515,10,1,0
0,69.50311,0,13.87808,9,0,2
0,59.51823,0,12.11232,12,2,1
0,66.67672,0,12.7889,17,1,0
1,59.00106,0,8.954105,11,0,2
0,70.03292,0,12.18553,14,2,0
0,44.61375,0,14.55059,16,2,0
0,68.22903,0,11.36732,13,0,0
0,45.28275,0,9.704987,13,1,1
0,69.83346,0,5.108637,12,3,0
0,64.29998,0,11.42327,17,2,0
0,58.86869,0,9.019978,14,1,0
0,59.33259,0,9.020394,12,2,0
0,60.63668,0,6.9305,13,1,0
0,68.60055,0,12.40024,12,0,0
0,65.2477,0,11.34392,10,0,0
1,49.22663,1,10.74555,16,2,0
0,71.20584,1,17.15258,11,2,0
0,67.57266,0,8.408516,19,2,2
0,66.66711,0,8.998522,14,2,0
0,55.76858,0,9.8349,20,2,0
0,61.64252,0,9.772328,13,2,1
0,70.25446,0,17.25284,16,2,0
0,54.7248,0,13.8729,8,0,0
0,60.59761,0,13.54491,15,0,0
0,63.00356,0,11.9571,9,0,0
0,46.8684,0,5.103123,16,2,1
0,68.17349,0,10.85535,11,1,0
1,53.18909,0,9.403607,12,1,1
0,62.32241,0,12.09466,10,1,1
0,59.42279,0,12.40041,7,1,0
0,45.22375,0,12.67826,14,0,1
0,63.87447,0,13.54553,14,1,0
0,60.72645,0,10.40023,5,1,0
0,42.68533,0,7.558605,15,0,1
0,41.0181,1,10.56832,14,1,0
0,48.25774,0,11.09005,13,1,0
0,59.48902,0,12.37397,15,2,2
0,44.65571,0,11.64449,14,1,1
0,65.08131,0,9.378955,11,0,0
0,68.18425,0,12.05686,12,1,0
0,66.65664,1,13.50203,13,2,2
0,57.76658,0,10.25523,12,1,0
0,67.09561,0,16.97035,12,1,1
0,63.27315,0,10.30488,8,0,2
0,68.46135,0,12.89447,17,0,0
0,53.02286,1,14.48232,12,1,1
0,71.36043,1,10.35181,13,0,1
0,70.68154,0,10.0299,11,0,0
0,55.11933,0,12.39276,16,2,0
0,68.03514,1,6.474834,15,1,1
0,57.29968,0,11.07606,3,3,0
0,69.48178,0,9.799426,13,0,1
0,69.27984,1,15.11605,14,1,0
0,53.06256,0,9.481086,10,0,0
0,69.69884,0,15.3328,6,1,1
0,60.07014,0,13.2872,6,0,0
0,63.1308,0,13.64304,8,2,0
0,63.63312,0,16.10876,11,1,0
0,67.33827,0,16.17011,13,1,0
0,50.56908,0,10.26124,14,1,0
0,45.95837,0,10.80053,15,1,1
0,59.05725,0,12.48949,10,1,0
0,66.99471,0,15.72132,18,0,1
0,62.87291,0,8.529407,12,0,0
0,57.57488,0,13.7799,16,2,0
0,37.86885,0,7.558483,13,0,1
1,67.95345,0,9.739276,17,0,0
0,46.08155,0,7.677464,7,0,1
0,66.67669,0,12.48146,9,1,0
0,45.26675,0,9.211433,12,1,0
0,63.72195,0,8.279719,16,0,0
0,64.32344,0,9.984088,16,0,0
0,62.56252,0,14.31982,11,2,0
0,42.64008,0,9.262147,11,0,0
1,71.41919,0,4.802492,10,1,0
0,69.32269,0,7.829328,6,1,2
0,67.4011,0,11.58716,11,1,0
1,46.37208,1,7.57603,10,0,0
0,60.46139,0,13.02596,8,1,0
0,60.80077,0,8.076837,10,0,0
0,65.32231,0,10.31027,12,1,0
0,71.1184,0,9.128373,16,1,1
0,71.89548,0,7.172961,10,2,0
0,53.4946,0,11.24384,13,0,0
0,65.44679,1,7.069018,8,2,0
0,46.30752,1,3.992429,5,1,1
0,55.94357,0,6.622175,12,0,0
0,71.51954,0,5.899791,8,3,0
0,62.88109,0,12.01031,5,1,0
0,66.41154,0,9.96723,9,0,0
0,66.07472,0,12.68653,13,0,0
0,48.98746,0,3.21461,9,0,0
0,63.43732,0,7.511184,9,1,1
0,50.62544,0,11.26656,14,2,0
0,44.59308,0,10.4229,10,1,0
0,66.31632,1,11.55712,9,1,1
0,62.25247,0,15.4974,12,1,1
0,60.91248,1,9.594627,9,0,1
0,44.58913,0,9.640534,13,1,0
0,49.26183,0,12.58464,14,0,0
0,52.68582,0,7.685325,12,0,1
0,65.67297,1,6.200468,9,0,0
0,45.29142,0,15.00434,18,0,0
0,64.47686,0,2.104824,15,2,0
0,64.31881,0,10.75619,4,1,1
0,67.89706,0,13.06711,12,1,0
0,63.28097,0,6.256431,8,0,1
0,67.32753,0,9.94893,10,0,1
0,64.48925,0,11.5315,11,1,0
0,68.10386,0,11.44113,7,2,0
0,51.60111,0,10.84095,15,0,0
0,48.52168,0,11.00613,14,1,0
0,53.63969,1,9.929809,12,0,1
0,47.17599,0,9.883909,19,0,0
0,51.45585,0,11.01658,4,0,0
0,49.30109,0,15.41442,10,1,0
0,49.60599,0,14.44405,7,2,0
0,60.15131,1,11.52469,4,0,0
0,47.98376,0,9.574804,8,2,0
0,69.56294,0,14.43716,15,1,0
0,64.78357,0,6.447173,15,0,1
0,51.41313,0,9.441469,10,2,0
0,66.3094,0,13.41922,5,2,0
0,66.34756,0,7.742007,14,1,0
0,60.95034,0,10.86371,12,0,1
0,52.38554,0,10.84358,12,0,0
0,62.26072,0,7.659547,11,1,1
0,64.67817,0,10.62065,12,0,0
1,56.57319,1,9.675355,11,0,1
0,39.1168,0,11.79283,8,1,0
0,59.95075,0,7.625019,7,0,2
0,65.91841,1,14.15969,16,1,1
0,61.19826,0,14.12222,11,0,0
0,64.46737,1,4.463867,19,1,2
0,61.9981,0,8.372429,12,1,1
0,68.30662,1,6.814054,16,2,1
0,67.86743,0,12.83101,12,0,0
0,67.77528,0,11.96174,9,0,1
0,50.073,0,11.70669,14,2,1
0,64.53,0,13.55077,10,0,0
0,59.74092,1,11.31448,12,0,0
0,68.60052,0,8.274459,11,2,0
0,58.46636,0,11.03858,9,1,2
0,47.47601,1,8.079285,10,0,1
0,61.30152,0,12.30379,11,0,1
0,60.22359,0,6.958049,12,2,0
0,71.77038,0,6.630274,9,1,1
0,58.7517,0,15.23751,13,2,0
0,65.62921,0,13.48181,7,2,1
0,66.12646,0,6.075357,18,1,0
0,70.04547,1,9.346134,12,0,0
0,64.25103,0,9.823973,18,1,0
0,61.67482,1,7.720028,11,0,0
0,58.70772,1,10.18517,8,1,0
0,67.28603,1,12.11743,12,1,0
0,50.86377,0,7.893642,13,0,1
0,66.30503,0,5.193206,14,2,0
0,55.67304,0,12.31332,13,0,1
0,58.7814,0,10.30752,10,1,0
0,56.79978,0,9.843695,15,3,0
0,49.95803,0,12.12353,14,2,0
0,46.25154,0,16.1298,9,1,0
0,62.08441,0,9.420146,10,2,0
0,48.38433,0,7.934951,13,0,0
0,70.71967,0,7.744646,10,2,0
0,63.4041,0,10.70759,12,1,0
0,49.50534,0,10.47394,10,0,1
0,68.78168,0,16.41048,18,2,0
0,71.60926,0,10.63472,14,3,0
0,65.05715,0,13.68768,10,0,1
0,69.21008,0,8.61622,13,1,0
1,67.61857,0,6.058654,18,1,0
0,55.74968,0,8.571661,15,2,1
0,62.12094,0,7.937239,10,1,1
0,62.43504,0,7.003919,16,0,0
0,55.22194,0,10.07036,12,1,0
0,57.01834,0,13.06712,13,1,0
1,58.01836,0,10.49636,10,2,0
0,47.69242,0,9.723378,12,2,1
0,60.88203,0,6.83233,17,0,1
0,36.26479,0,11.75314,11,1,0
0,68.03515,1,9.175781,12,2,0
0,59.15346,0,2.039771,13,0,0
0,67.73639,0,9.400629,14,1,1
0,45.72931,0,17.24156,11,0,1
0,60.6238,1,14.57952,16,0,0
0,66.60339,0,12.08255,16,0,1
0,60.4218,0,9.174785,15,1,1
0,69.02836,0,9.642833,17,1,1
0,68.3716,0,5.616141,11,0,0
0,55.49975,0,12.38401,10,2,1
0,44.72714,0,9.162228,14,2,1
0,54.28015,0,10.24775,11,1,0
0,70.85122,1,14.78077,13,2,0
1,44.60033,0,11.73432,14,0,0
0,70.2223,1,6.34319,9,2,0
0,48.25953,0,15.07177,5,0,2
0,66.57869,0,10.15175,11,1,0
0,55.09779,1,10.31702,6,2,0
0,64.5515,1,8.668032,12,1,0
0,62.81303,0,9.713017,12,1,1
0,68.47895,0,5.996711,15,1,1
0,71.30636,1,9.40677,9,2,0
0,55.15375,0,3.824619,14,3,0
0,59.92546,1,12.1873,7,2,0
0,71.82981,0,12.97823,14,1,0
0,70.44254,1,5.546215,10,3,0
0,57.83255,0,14.32472,15,1,0
0,63.66597,0,8.491828,13,0,0
0,68.61371,0,13.17714,11,0,1
0,66.38881,0,10.84393,18,1,1
0,62.19865,0,11.52532,16,0,0
0,65.62879,0,8.594848,10,1,0
0,68.55374,0,8.202418,12,1,0
0,54.68209,0,11.55554,6,0,0
0,63.5876,0,9.228351,11,1,1
0,67.43143,0,8.006529,13,2,0
0,69.04134,0,11.65773,7,1,0
0,51.43223,0,6.933231,15,0,0
1,58.65834,0,12.38576,19,1,0
1,46.58314,0,13.52159,13,3,1
0,54.61729,1,9.021117,19,0,0
0,52.55441,0,11.58496,9,0,0
0,62.05469,0,9.167299,12,2,1
0,54.26219,1,6.977319,10,0,0
0,39.65071,0,8.672044,7,1,2
0,57.48138,1,10.53794,12,2,0
0,62.98765,0,8.259143,15,0,0
0,64.02167,0,11.4928,11,1,0
0,47.32828,0,9.120411,11,0,1
1,52.83052,0,5.881302,12,0,2
0,42.83737,0,8.696081,15,1,2
0,42.82228,0,7.235001,11,1,1
0,64.99919,0,3.786724,4,2,0
0,60.09896,0,10.48202,5,1,1
0,59.12578,0,10.37854,13,0,0
0,55.62195,1,14.96523,8,1,0
0,45.30473,0,9.405326,8,1,0
0,70.54775,0,13.40357,13,1,0
0,54.88358,0,9.747473,16,0,0
0,60.53871,0,11.00941,16,1,0
0,58.12363,0,10.75966,11,0,1
0,69.91537,0,10.25971,16,1,0
0,60.10344,0,16.0888,10,1,0
0,50.45458,0,9.811251,15,1,0
1,56.7448,0,14.53225,10,1,0
0,54.78319,0,11.22864,15,0,0
0,47.1164,1,8.519817,8,0,1
0,69.10177,0,7.029845,14,1,0
0,62.09112,0,5.71511,5,1,0
1,36.7649,0,9.753305,12,0,1
0,66.77022,0,10.23096,14,1,0
0,69.76806,0,2.865785,11,1,2
0,40.87895,0,13.77917,13,2,0
0,56.69865,0,9.664759,4,0,1
0,60.18695,0,9.285369,14,1,1
0,61.44671,0,8.891296,13,3,0
0,48.57121,0,4.615568,9,0,0
0,47.23415,1,10.70655,11,0,1
0,61.62569,0,10.36909,19,0,0
1,52.55226,0,5.299433,7,2,0
0,56.04565,1,9.249944,9,1,2
0,42.43922,0,13.34933,14,0,1
0,50.02343,0,13.56414,15,1,1
0,52.5986,0,15.35378,9,1,0
0,70.95714,0,10.59251,17,0,0
0,70.52836,0,10.75626,15,1,1
0,70.31796,0,17.83372,13,1,0
0,53.77815,0,11.55469,13,1,0
1,63.29423,1,5.954961,11,1,0
0,52.36353,0,6.087081,13,0,1
0,61.11318,0,14.03161,6,1,0
1,66.72045,1,13.21732,15,0,0
0,61.24602,1,5.848469,17,0,1
0,53.83688,0,7.715579,14,3,0
0,56.86558,0,8.292211,15,2,0
1,38.34208,1,8.800138,13,3,0
1,43.76523,0,11.8343,9,3,0
0,55.72148,0,7.320253,14,0,1
0,67.76235,0,12.87664,10,0,0
0,46.23103,1,7.80176,9,1,0
0,49.22513,1,8.966095,10,1,0
0,58.29773,0,11.38973,17,2,0
0,47.67299,0,9.032609,12,0,1
0,60.36626,0,10.27047,11,0,1
1,66.83431,0,8.850497,9,2,1
0,63.097,1,8.421673,8,2,0
0,61.32236,0,1.33256,10,0,0
0,65.0017,0,10.68038,11,2,0
0,62.03561,0,6.060003,11,0,1
0,52.29776,0,11.35857,11,0,0
0,63.21825,0,11.38973,12,0,1
0,64.31709,0,8.988367,13,0,1
0,61.3942,0,13.74632,11,1,0
0,64.395,0,11.2259,18,1,1
0,67.86102,1,11.29008,6,3,0
0,50.61987,0,7.266216,14,1,0
0,64.01062,0,10.37741,10,0,0
0,61.41438,0,6.076788,10,1,1
0,68.52821,0,14.14538,11,0,1
0,48.37971,0,6.749113,8,2,1
0,71.80759,1,12.65309,15,2,1
0,71.60143,0,11.71602,9,0,0
0,59.28535,1,7.834867,11,1,0
0,56.46532,1,9.411937,11,2,0
0,57.62771,0,13.73389,15,2,1
0,70.83916,0,9.693742,11,0,0
0,63.75133,0,8.367181,12,0,0
0,69.4907,0,14.30328,9,1,1
0,56.24277,0,7.663046,16,0,1
0,57.31296,0,9.453897,15,1,0
0,68.99972,0,7.729941,10,1,0
0,60.50578,0,6.449896,9,1,0
0,68.16171,0,11.61045,16,0,1
0,54.66546,0,9.68227,13,0,1
0,70.76841,0,12.10748,11,1,0
0,54.22191,0,7.322529,11,1,1
0,44.97976,0,8.231993,11,1,0
1,38.7682,0,6.429379,10,2,1
0,70.91142,1,9.093479,7,2,1
0,63.27825,0,11.55236,16,1,1
0,65.36263,0,9.76684,15,1,0
0,65.57158,0,9.136834,15,2,1
0,43.20929,0,10.11765,16,0,0
0,68.7415,1,13.35951,16,1,1
0,63.12959,0,6.364855,11,2,0
0,63.9916,0,10.15999,13,1,0
1,52.41439,1,13.87342,15,0,1
0,66.58209,0,10.39104,14,2,0
0,58.52409,0,12.08731,11,0,0
0,65.62722,0,11.98229,11,0,0
0,52.9098,0,7.333757,12,3,1
0,57.87826,0,8.661994,15,1,1
0,63.41268,0,7.885528,4,0,1
0,65.85442,0,10.92713,13,0,0
0,51.54386,0,3.289731,16,2,0
0,66.91238,0,15.32417,12,1,0
0,71.27703,0,9.635521,16,0,0
0,61.78631,1,7.210451,9,1,1
0,52.73595,0,14.51058,5,1,0
0,55.59681,0,6.658585,8,0,0
0,37.11912,0,9.712933,12,0,0
0,70.70213,0,11.94078,14,1,0
0,70.36489,0,4.93801,14,1,2
0,36.24048,0,7.499547,10,1,0
0,45.55911,0,11.7674,20,1,0
0,68.86592,0,7.597397,10,2,1
0,57.0263,0,9.18202,12,1,1
0,64.92702,0,7.918649,9,0,0
0,69.53494,0,14.79521,13,2,0
0,61.96931,1,13.07212,10,0,2
0,65.09908,0,11.61504,13,1,0
0,61.79083,0,10.57721,9,2,0
0,54.97349,0,10.02478,14,1,1
0,62.34755,0,11.77357,10,0,2
0,59.25503,0,8.252837,8,1,2
0,60.29534,0,8.861872,14,0,0
0,66.509,0,6.463637,11,3,0
0,65.65204,0,12.69755,9,0,1
0,53.34051,0,9.491983,8,0,0
0,59.29365,0,12.79332,16,2,0
0,63.61158,0,12.62813,11,2,0
0,39.95689,0,3.806443,10,1,0
0,55.90619,0,13.68702,9,2,0
0,48.26544,0,6.464551,13,1,1
0,62.30892,0,8.780902,11,0,0
1,50.47725,0,11.36776,10,1,0
0,57.07682,0,8.000052,12,2,2
0,63.06198,0,10.68702,12,2,1
0,59.63287,0,14.51013,12,2,0
0,55.50261,1,7.332902,20,2,1
0,56.61898,0,11.60439,16,3,0
0,61.37983,0,10.38278,13,0,1
0,50.63449,1,5.919417,17,1,1
0,55.61318,1,10.89757,13,0,0
0,68.04207,0,18.30895,16,1,0
0,56.08175,0,12.56385,15,2,1
0,61.80438,0,9.676296,14,1,0
0,46.22292,0,11.61185,10,1,0
0,69.10048,0,14.6661,12,1,0
1,48.19847,0,9.853129,11,2,0
0,71.29664,0,10.00607,19,0,2
0,60.01564,0,18.1533,13,1,0
0,68.19429,0,8.180039,15,1,0
0,65.34217,1,10.26686,11,1,0
0,66.6997,0,10.73158,16,1,0
0,70.44727,0,8.859701,11,1,1
0,62.83586,0,13.88105,12,1,0
0,71.91816,1,10.98685,16,2,0
0,50.4403,0,13.34835,16,1,0
0,53.13174,0,9.117174,12,1,0
0,59.27056,0,9.056021,8,2,1
0,71.57518,0,11.23294,16,0,1
0,64.71582,0,11.76173,15,1,1
0,68.69095,0,10.79807,12,1,0
0,66.8244,1,11.05579,13,2,0
0,62.78784,0,7.758156,16,2,0
0,58.74921,0,12.55339,14,2,1
0,48.90424,1,12.62617,10,1,0
0,56.1122,0,5.577857,17,1,1
0,64.33211,0,12.51805,12,1,1
0,59.41977,0,9.519732,18,0,1
0,57.50229,0,9.954907,14,1,0
0,58.85612,0,6.388698,10,1,0
1,40.731,0,7.86445,11,0,0
0,65.16939,0,9.782177,10,0,0
0,64.67686,1,10.96448,7,1,0
0,51.58781,0,8.943571,14,0,0
0,40.24438,0,13.10764,13,1,0
0,58.89861,0,6.790997,9,2,2
0,64.67729,1,9.483812,7,0,0
0,71.20279,1,10.10623,7,0,1
0,65.60019,0,9.786347,8,0,1
0,57.86914,1,8.968177,14,3,1
0,57.51601,0,12.77241,13,2,0
0,67.65272,0,14.87341,9,1,2
1,58.04416,0,6.561253,13,0,1
0,38.02352,0,13.66281,13,0,0
0,58.5543,0,11.92776,17,2,0
0,61.76369,1,12.02191,8,0,0
0,59.10465,0,9.951311,11,1,0
1,60.19517,1,11.9,15,1,0
0,61.51143,0,11.1147,8,0,0
0,51.59161,0,5.418292,11,0,0
0,42.15567,0,10.20595,12,1,1
0,48.84202,1,14.18316,13,3,1
0,59.15773,1,14.59495,19,2,0
0,66.60855,0,8.188496,6,1,0
0,62.37748,0,11.05132,12,2,1
0,62.60334,0,13.31611,18,1,0
0,62.20783,0,13.82199,18,0,2
0,63.00385,1,8.232622,11,1,0
0,64.64603,1,8.43066,17,0,0
0,58.24766,0,9.517851,19,1,0
0,58.01991,0,9.846701,13,0,0
0,58.83979,1,9.005599,5,1,0
0,63.08587,0,7.280294,15,0,0
0,45.34514,0,3.525843,18,0,0
0,58.90864,0,6.484808,12,0,2
0,64.08645,0,5.411723,8,2,0
0,63.17834,0,7.886543,10,1,1
0,66.43277,0,14.68891,11,0,0
0,46.95877,0,12.84171,12,2,0
0,69.32507,0,15.24882,20,0,0
0,60.85062,0,8.295806,7,0,1
0,71.8851,0,8.403803,11,2,1
0,58.75091,0,12.36243,16,0,0
0,56.5926,0,8.831785,13,1,0
0,49.05868,0,13.43953,13,1,0
0,65.66392,0,11.44018,6,1,1
0,64.16746,0,12.04946,10,0,0
0,52.0883,0,6.428865,11,1,0
0,69.47678,0,11.26295,8,0,1
0,67.32648,1,16.32261,12,0,0
0,45.51836,1,11.82742,12,0,0
0,55.91669,1,8.358218,13,3,0
0,67.20269,0,5.653727,14,1,2
0,71.12356,0,6.41607,11,2,0
0,71.89521,0,7.250619,14,1,0
0,56.43742,0,14.89692,17,1,0
0,63.30988,0,7.589851,14,0,0
0,68.60299,0,12.67534,15,2,0
0,65.14451,0,7.395776,12,0,2
0,65.66308,1,4.41507,10,0,0
0,47.83726,0,6.3785,7,0,0
0,53.77195,0,6.532628,15,2,0
0,65.54138,1,10.55058,10,0,0
0,71.21301,1,10.68604,10,0,1
0,58.51588,0,16.26364,16,2,1
0,58.3075,1,9.837532,13,1,0
1,62.46827,0,14.13397,10,1,1
0,69.83213,0,14.01042,12,2,0
0,66.36534,0,9.523934,13,1,0
0,69.74945,0,14.5306,8,0,1
1,55.06671,1,10.5436,16,1,0
0,54.46857,0,8.072572,14,1,0
1,42.34861,0,15.92642,11,2,1
0,70.53596,1,10.58657,13,0,1
0,64.81364,0,12.42338,18,0,0
0,55.5206,0,8.290101,14,3,0
0,66.2177,0,11.64047,11,2,1
0,71.73682,1,11.06216,14,1,1
0,66.3883,0,8.552474,13,2,0
0,60.17878,0,9.346761,9,2,0
0,54.91727,0,12.75451,11,1,0
0,58.6244,0,10.14027,10,1,2
0,44.94292,1,6.09105,14,1,0
0,49.65691,1,7.862221,11,2,2
0,67.5234,0,11.34598,12,3,0
0,51.6849,0,8.697285,9,0,0
0,49.27633,0,13.29045,12,2,0
0,53.33926,0,11.86714,9,1,0
0,67.53496,0,10.40994,12,0,0
0,64.56952,0,15.77985,6,2,0
0,37.73653,0,9.298368,12,2,0
0,66.92587,0,11.58005,10,1,0
0,64.6641,0,7.67685,9,0,1
0,69.14141,1,10.79852,13,0,0
0,58.09117,0,9.578404,15,2,1
0,51.01884,0,11.54196,15,3,0
0,64.31944,0,4.606716,6,0,0
0,54.0886,0,12.56358,11,1,0
0,68.29079,0,17.66693,12,0,0
0,57.2547,0,8.517377,13,1,1
0,59.6738,0,5.713769,15,0,0
0,54.47785,0,9.696417,6,0,0
0,64.79346,1,9.337712,10,1,0
1,39.4081,0,14.76822,13,1,0
0,56.8397,0,5.640345,14,2,0
0,71.50744,0,12.07558,5,0,0
0,69.86292,0,9.695557,10,0,0
0,71.27557,0,15.26212,9,1,1
0,38.6818,0,4.753616,18,0,0
0,45.12287,0,11.54768,16,0,1
0,67.26247,1,9.363038,14,1,0
0,55.09689,0,9.873164,14,2,0
0,71.4249,0,9.355409,11,0,0
0,55.01782,0,13.20324,13,0,1
0,52.97231,0,10.63959,20,0,0
0,64.88617,0,6.772134,8,1,2
0,50.80026,1,14.95119,8,2,0
0,64.42046,0,11.9465,11,0,0
0,70.60744,0,8.316349,10,1,1
0,60.06677,0,10.27416,10,1,0
0,61.9089,0,3.459167,16,1,0
0,65.11023,0,10.97418,10,2,0
1,51.42373,1,5.14319,11,0,0
0,57.18462,0,11.84035,19,0,0
0,63.99811,1,11.4116,13,2,0
0,43.28044,0,6.22605,12,1,1
0,68.21396,1,3.96553,15,1,0
